"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD8-APC","CD7-APCH7","HLADR-AF700","CD11-PerCPCy55","CD38-BUV395","CD34-BUV563","CD4-BUV661","CD5-BUV737","CD15-BV421","CD3-BV480","Live_Dead Yellow","CD44-BV786","GFP","CD13-PE","CD33-PECF594","CD1a-PECy7","Time"
63337.7,54337.3,124099,16097.2,14216.1,80271.3,130.366,12207.1,40.113,3.43204,122.906,715.844,281.154,1832.94,-105.917,41.2666,92.003,14424.2,58.4133,-5.45944,119.042,85.4231,14.2126
60090.1,50619,123708,11294.1,10059.7,73765.9,74.4967,4798.55,-23.9829,178.392,1355.28,992.446,526.041,6226.31,256.23,60.3541,146.044,323.29,10.6394,-69.507,60.1507,2298.19,14.215
32734.7,29189.6,107286,12432.4,10907.6,77440.5,-54.7301,3292.86,83.6182,-36.4199,9420.44,578.404,231.648,6281.5,302.626,82.8264,84.7455,94.9701,62.2761,-56.3935,247.161,149.824,14.2163
78617.1,66653.4,128106,17888,16063.4,81072,188.897,15036.3,-99.0759,-17.5785,1738.01,1050.21,392.379,2938.13,189.328,79.081,127.213,2438.74,66.2104,-51.1473,63.5258,15.5319,14.2183
74172.9,56440.1,131655,23401.2,19092.5,90004.8,232.446,3193.92,29.0533,93.9685,2297.55,1229.87,521.625,4692.95,311.619,136.296,153.23,544.759,90.9135,-11.0698,-17.1646,13.1774,14.2193
63598.2,50640.5,126680,14500.7,12236.8,80894,-48.2934,9567.7,107.477,83.5985,1883.6,2104.82,359.32,2329.15,236.219,77.3726,148.765,925.676,86.7527,791.494,376.857,98.9452,14.2251
69370.8,58752.3,124212,14905.5,13131,78327.3,114.389,10880.1,-121.896,225.021,3523.6,641.852,266.637,11238.5,291.205,73.8729,76.6995,584.919,42.5387,-47.7757,82.414,165.484,14.2295
46927.3,41941.3,113837,8239.63,7683.05,66299,-27.1151,6722.58,-108.284,21.6082,4464.88,268.698,284.28,6399.35,53.0545,13.8906,109.668,1385.44,-18.7709,-8.28334,428.088,833.694,14.2316
49517.4,43674.2,116950,9576.52,8892.26,70576.4,-48.319,7598.46,-21.4839,82.0443,2762.9,369.276,1076.72,7191.84,12.537,-5.11251,100.264,654.909,44.056,-18.6639,65.9945,142.995,14.2316
69263.3,57084.9,127863,14873.6,12861.3,80018.4,248.293,12378.7,-149.578,99.5209,742.341,946.961,268.569,10621.4,280.664,110.281,77.1511,922.144,47.7736,-175.841,130.145,-257.417,14.2331
51704.1,46047.6,118130,9858.27,9209.23,69703.5,-67.5372,3042.94,-75.0562,302.864,9953.77,594.067,267.833,5808.7,279.372,96.5711,109.026,402.622,72.4549,-80.5591,15.8236,406.887,14.2333
49477.1,43894.1,116984,9801.61,9048.39,69542.7,-459.245,6369.39,-70.4404,144.161,7069.63,478.288,8497.61,6499.1,169.626,57.4962,9.29598,563.17,42.2934,-75.0035,110.058,351.807,14.2342
52585,46843.8,116553,12209,11630.9,72084.6,-9.13944,6291.42,-48.4404,77.2988,4460.57,524.764,203.724,4817.94,170.913,98.1497,105.259,1127.17,9.89947,-21.845,47.7464,110.611,14.2361
88159.7,71947.5,128728,15952,13618.1,80988.1,71.7294,12740.2,34.1019,92.9096,4072.1,698.452,55.7242,6815.55,287.377,50.226,53.5347,848.062,56.4071,-48.0065,400.108,287.714,14.2366
61249.4,52971.6,121427,12345.2,11334.8,73088,14.03,8124.4,71.0503,41.1307,1197.42,785.738,66.9134,1052.34,184.442,7.17412,135.896,861.725,16.0407,269.095,8.82,-116.584,14.2372
48866.8,43153.8,118145,9178.66,8533.71,68986.2,26.2364,5051.69,-9.4906,16.6302,7118.5,291.06,130.459,2342.72,115.201,47.6774,75.3258,628.747,7.36163,29.5025,23.7896,910.686,14.2419
47741,43242.3,113291,9025.69,8329.69,69447,-14.5181,7079.19,-173.647,202.739,3126.17,390.355,1617.54,5894.24,176.807,72.8574,1.07275,1029.7,14.7718,45.7202,84.4494,619.827,14.2427
39639.7,35777.9,114562,12065,10221.9,79089.7,-172.778,7276.83,394.642,264.821,7678.68,827.672,426.349,11855.4,334.094,28.8646,135.569,567.984,38.8917,194.226,198.406,156.012,14.2491
64454.3,52318.2,127131,15321.8,13103.5,80200.3,0.469284,5133.65,128.443,-58.5679,1614.81,1325.99,521.372,11877.5,405.176,63.5773,122.348,375.768,76.4185,-30.7889,116.783,23.0168,14.2508
52111.8,45275.2,120123,9677.88,8802.86,70531,86.8507,9042.65,-95.4485,85.52,2409.56,374.716,344.61,6162.37,124.3,-4.15948,96.6488,372.011,68.1227,7.42362,101.53,725.609,14.2557
48287.1,40916.8,119686,10181.2,9152.66,72720.2,2.09237,5226.28,-3.14504,81.5182,1577.19,634.035,192.842,2245.77,161.269,122.357,107.064,258.871,32.8553,-14.1516,94.3397,-47.7697,14.2579
48547.9,41969.4,117830,11821.1,10676.2,73185,162.146,6686.72,9.29518,36.3312,657.919,508.167,419.763,6246.28,193.879,112.179,108.804,1091.39,53.579,-82.969,422.17,1469.01,14.2599
50083.5,45266.3,114874,10474.3,9878.92,69964.9,9.5669,5266.42,34.2485,151.189,7350.68,374.006,321.065,3237.71,148.631,64.3423,25.4253,971.313,12.082,-57.7394,167.711,2093.48,14.2603
47209.7,41495.5,114164,11461.2,10721.9,73772.9,104.24,12238.7,-55.5788,127.111,2748.74,737.611,161.746,5305.36,213.803,75.3462,59.1875,383.911,-7.28217,19.5077,62.1125,302.582,14.2618
70194.9,55862.3,128527,17925.9,15561.2,80161,23.3502,11896,-59.0299,147.44,2217.97,1017.35,367.208,7880.81,345.76,100.754,214.331,1052.96,60.1887,-31.2548,-49.8063,-38.9281,14.2632
63681.7,54901.2,121956,12881.1,11650.6,74347.7,-255.252,5126.51,2.49523,84.6616,2204.58,614.523,4010.96,4882.91,204.806,86.3777,81.1218,750.609,38.9206,-64.7942,101.669,7617.61,14.2667
43143.1,39728.6,109189,8833.44,8264.07,66953,53.8067,3094.93,-53.0464,19.87,6389.51,353.85,-24.3017,3261.3,123.071,-56.9681,148.724,96.9298,-6.83931,121.221,-96.4513,433.698,14.2731
78440.8,64339.4,128529,17940.8,15979.7,80258.8,23.3663,7373.66,61.6559,75.2911,2010.16,541.142,753.146,7618.07,128.117,43.4445,56.3643,895.416,33.2337,123.289,-52.3449,80.529,14.2764
53087.3,47440.3,118243,12222.6,11298.8,74056,29.2785,3460.76,-176.077,35.9291,3413.22,511.368,209.932,5119.45,213.863,-16.0524,119.284,483.885,38.5635,-22.9245,58.0423,47.8583,14.2765
65690.2,55651.4,122039,13587.6,12140.3,75735.8,1020.91,6399.12,-3.69371,169.532,2126.7,777.125,466.125,12650.9,262.163,100.235,182.636,1444.72,36.65,-41.7311,41.6822,11.2586,14.2769
44211.2,38065,115148,10359.8,9407.46,72814,4.72896,3770.43,174.041,23.2452,9109.34,455.613,175.229,2756.28,363.128,107.087,66.2477,417.699,48.4413,147.352,93.7872,773.538,14.2775
49069,44117.4,114858,9618.75,8877.75,70194,-51.1994,10248,-33.955,192.001,5022.5,333.488,326.849,10764.8,143.045,138.94,96.4853,916.91,41.01,96.5506,-19.745,151.102,14.2793
44671.8,38886.1,114591,9940.15,8778.24,74846.1,-4.80994,3678.71,3.57569,69.3707,7148.72,803.237,259.908,7118.75,261.587,104.945,107.127,586.278,17.9953,-2.61057,-7.54712,3362.91,14.2802
44888.1,41242.2,110267,8829.63,8420.02,65475,-258.014,4403.03,17.7525,-35.7905,7169.61,588.084,3943.25,8163.27,148.813,12.121,45.3382,1350.2,11.2503,21.4343,28.4556,168.919,14.2804
44266,39913.1,113841,8718.29,8167.34,67255,17.8824,5653.81,34.9073,274.747,6610.02,619.186,220.981,8306.11,95.6605,68.2536,72.9265,743.299,29.7842,56.3842,-40.1154,123.691,14.2851
38399.2,34616.9,109952,7416.55,6882.62,63519.9,51.4215,5612.99,20.6226,94.48,3915.85,420.669,70.4781,5813.46,28.1837,62.421,41.4069,338.755,19.7403,-69.0188,47.4116,69.5162,14.2872
50714.6,42642.4,117614,11336.5,9862.41,74183,284.561,5721.58,9.29746,65.47,1061.12,654.802,262.8,7601.68,134.435,97.1381,100.045,639.021,96.11,39.2463,-33.5208,192.969,14.2892
70473.9,58151.1,128270,15854,13698.1,81324.4,124.143,15161.7,-89.2557,82.2687,2591.19,606.511,519.471,8185.78,226.921,31.8024,123.199,1272.56,28.6559,18.1135,60.3262,-36.9455,14.2902
63133.1,54872.6,121134,11151.7,10135.8,73046.3,-75.6786,4888.97,24.1772,139.987,5514.4,396.339,478.299,6353.66,180.527,-31.3265,32.8755,993.701,19.0415,41.1998,378.805,408.257,14.2902
32442.7,22822.9,117330,12407.7,9885.15,80715.1,-73.112,2759.14,81.9497,2.17043,1601.33,891.334,302.871,2269.14,281.35,45.0773,109.146,462.92,20.3223,383.403,130.938,-113.042,14.2912
59172.3,49965.4,120616,12193.8,10896.6,75971.8,-45.6259,5450.66,-47.9561,122.924,1104.78,983.118,301.655,5360.11,296.1,40.9868,112.145,325.953,24.8783,94.8613,14.3716,97.7056,14.2913
48866.6,42696.2,117721,8897.88,8222.98,68901.5,16.5527,2165.39,86.3931,42.6842,3330.39,360.124,445.748,4722.84,28.3141,40.1662,56.8045,445.322,14.5143,26.0383,24.29,128,14.2989
70753.6,60810.1,122025,14361.1,12884.7,77674.3,328.988,8636.95,54.6629,137.96,1412.49,986.612,412.953,4874.25,143.362,18.0342,56.6743,1019.66,29.9611,-7.01196,78.5978,153.582,14.3014
60817.8,52989.7,120984,10150,9471.13,72279.2,-61.1205,8644.5,162.172,133.154,861.129,644.173,325.2,7770.13,82.3635,69.205,52.9517,2361.51,9.9167,66.5161,-28.689,2230.87,14.3052
67228.6,57561.4,123863,14248.9,12819.2,76763.4,314.01,20231.6,-66.138,72.2995,6948.45,817.563,397.806,7511.1,212.317,79.337,68.6089,1963.16,25.3484,-70.8704,176.161,334.941,14.3068
46976.4,39797.3,118308,13686.5,10506.9,85575.9,9.86051,11701.2,265.716,-17.3358,5110.02,655.299,401.474,10225.7,325.972,182.707,224.752,851.195,92.1232,24.0906,241.802,278.454,14.3072
50801.4,45788.2,113891,9234.79,8617.83,68712.1,1.15659,4479.89,120.758,11.9011,7026.93,554.707,1772.83,6566.99,169.091,107.832,126.077,556.308,52.3269,-1.40276,141.275,68.2543,14.3078
52884.3,45413.8,117680,14377.8,13266.4,75272.1,-56.3918,2802.2,100.486,138.076,5162.07,297.022,788.864,10420,236.297,152.71,129.015,496.977,89.1313,59.4563,75.4833,441.02,14.3078
48040.3,42985.6,117109,8690.55,8030.23,67405.6,-28.967,9158.29,-36.8977,34.3216,6436.18,612.213,769.607,4120.95,135.172,68.282,32.9547,732.38,37.0803,-16.957,-133.551,531.848,14.3113
37586.9,32446.5,113639,10349.2,9349.25,72278.6,12.642,9935.14,102.251,75.4947,4309.66,484.411,206.874,6687.08,174.65,15.7965,68.8511,773.145,34.7085,153.853,15.0942,26.9522,14.3113
57185.9,49850.9,120760,13435.6,12465.1,74075.8,-116.529,6369.03,-36.2742,-52.0271,840.134,671.211,544.561,8918.44,136.591,89.11,64.8126,426.765,13.3083,-120.873,133.309,-5.31946,14.3137
66352.6,57336.3,122118,11935.7,10856,74510.8,-74.92,4474.33,115.04,114.658,1177.53,786.871,702.47,8722.12,165.668,9.80028,157.363,941.938,74.2667,-69.6158,-30.4211,-58.2365,14.3142
48398.5,43183.1,115402,9555.44,8984.02,68738.6,-50.1832,2731.89,89.307,117.906,2912.97,344.078,256.332,2288.48,204.858,63.0968,131.046,351.743,5.40537,-58.5415,63.8475,275.426,14.3188
75416.2,61436.3,127332,18777.8,16345.9,83624.5,-103.107,6967.14,6.43168,101.769,2454.3,716.322,709.536,12767.4,349.961,65.4278,147.513,656.987,73.732,44.8392,116.107,963.459,14.3202
51851.1,44961.6,117461,11329.2,10493.4,72038,449.309,6056.01,-76.2472,60.2243,4913.53,574.249,356.627,5022.31,108.886,75.5486,137.166,1160.03,29.0352,-49.2022,-23.6298,692.877,14.3233
51832.1,45366.6,117022,12934,12039.3,72957.7,-158.43,3060.11,200.265,240.438,777.963,11469.4,387.234,302.331,82.4493,93.7308,109.622,2277.59,130.147,2403.69,-11.486,87.0409,14.3253
58039.8,50677.5,117636,13448.8,12341.9,73898.7,7.5548,5597.58,-20.4462,16.2664,1626.49,443.036,196.645,2218.93,231.47,84.2706,129.105,439.432,33.5985,-39.9872,153.472,360.612,14.3305
67042.3,56564.8,121816,14783.1,13071.1,79107.9,153.658,3932.82,-10.6881,119.466,5234.6,607.954,361.229,9852.71,221.608,148.205,23.5638,567.4,49.0656,-110.029,131.998,-127.077,14.3345
46267.4,40678.5,115057,10357.2,9573.08,69849.6,-111.315,4179.35,-169.002,294.326,2266.39,385.08,1604.54,5784.38,124.313,-13.0796,115.96,675.693,7.28281,-73.4981,-14.5533,405.748,14.342
51818.4,44146.7,121372,12280.5,11181,73429.2,189.775,11582.1,46.2095,182.61,2978.75,502.029,281.149,8909.23,204.911,15.936,86.2679,783.186,14.465,-28.5588,-64.8549,-22.9275,14.3438
39956.7,34972.7,112622,10108.3,9321.04,69976.5,-5.92662,5931.25,61.0438,-143.221,5520.88,378.822,265.109,5678.49,193.376,3.65813,22.1128,182.981,9.24802,-101.354,76.4894,73.9924,14.3441
45195.6,39077.4,114448,9258.93,8508.53,69164.6,-51.4497,11850.2,130.931,58.5078,2383.62,561.961,667.2,6388.88,155.904,127.103,33.9082,431.738,51.2484,-128.051,163.396,115.471,14.352
68291.1,53106.5,128105,21899.8,18491.2,86815.9,46.8749,18580.2,-64.3453,563.117,517.815,1204.4,532.657,460.291,95.9803,184.498,205.541,17742,29.6884,-69.2992,64.2024,-279.032,14.3542
72341.2,57467.4,127669,16200.7,14068.7,80901.5,-74.8696,8000.79,6.56305,267.297,729.036,857.61,303.134,5759.09,251.896,95.9106,212.495,347.64,59.2744,-45.6534,99.1704,-62.0692,14.3548
71688.3,57912.4,128491,16838.1,14719.1,80082.3,14.6104,7897.11,-56.1726,-17.7022,1150.27,1000.94,777.473,12392.1,319.824,119.531,113.967,571.366,117.716,12.9544,243.288,21.7878,14.3564
45678.8,40077.9,112465,9657.11,8843.67,69589.5,247.176,5610.31,47.2673,58.8468,1815.15,424.772,369.928,6165.91,69.975,59.1346,-5.50894,459.772,13.4425,3.10027,170.316,135.28,14.3573
59008.2,50912.6,120347,14268.8,12785.4,76942.6,179.098,9342.5,-116.006,62.0996,1684.87,858.189,530.362,6881.24,153.801,44.7425,123.085,976.307,-4.04911,-51.245,-44.5714,8.32404,14.3633
59948.9,52611.5,119912,10987.7,10225.2,72710.3,-43.6194,8530.77,114.721,37.6205,1539.83,385.765,210.781,5175.41,185.326,8.20173,19.2103,434.798,7.36293,75.6674,-22.4697,-23.5175,14.3735
49943,42699.2,120487,9641.55,8712.96,70445.6,5.52016,8559.05,154.114,-8.86855,2111.14,457.123,423.862,8985.02,137.963,80.4059,133.899,1949.61,55.3417,-9.21305,-63.645,168.59,14.3737
64266.7,54593.1,122316,11290.5,10127.6,74525.3,55.0236,11204.4,-79.7002,109.787,1598.36,734.951,275.133,6900.01,163.017,171.003,73.0784,1360.8,23.8557,192.545,-33.6898,-118.691,14.3756
57230.6,45708.4,124923,14350.6,12591.8,78286.8,250.096,6313.22,19.8302,174.4,959.994,604.733,366.304,7368.32,310.953,100.316,205.994,1403.6,64.3429,-117.085,451.615,227.09,14.3893
44455.4,35488.5,124301,13325,11086.2,80388.3,491.123,5900.77,-12.0284,70.8903,1106.77,931.041,415.689,4819.34,277.622,51.6711,76.1744,364.464,41.1651,-154.217,-17.5002,-107.139,14.3904
37041.7,31904.8,114260,9593.75,8868.44,70398.3,35.1486,2432.24,-51.0319,141.813,5266.24,346.535,2387.26,1287.02,213.552,36.787,120.68,40.0786,-9.48424,45.6019,13.9565,-53.5328,14.3907
53674.8,47590,118028,12436.1,11436.3,73978.6,-27.4054,6882.76,5.09492,97.8543,6470.67,597.597,660.148,9876.77,142.052,37.0422,37.4897,742.466,46.111,185.061,36.2524,43.5705,14.3922
51819.8,44310.3,119481,9117.01,8322.53,69642.3,116.302,5994.43,-90.7144,64.8982,602.677,615.736,274.747,7577.76,143.435,30.4406,104.679,483.238,40.9456,191.16,86.6329,48.6962,14.398
35241.7,31963.1,110292,9038.51,8221.64,69972.5,-76.3875,2591.31,-73.5954,-25.9689,4522.43,516.43,229.37,5399.02,202.895,5.78829,137.878,244.452,50.8111,-51.5586,15.5194,-43.8789,14.4036
76503.2,64295.2,124445,15844.8,14360.8,79070.3,-392.368,4562.93,94.236,46.9455,2397.26,560.026,14089.9,9472.95,142.405,60.3951,100.826,1339.09,75.9489,-90.5469,87.5189,1627.62,14.4078
59239.9,51275.3,121191,14946,13655.9,79340.9,-42.6865,2478.42,17.6662,128.973,2177.11,497.164,275.836,9000.75,188.589,65.9081,156.722,1661.53,51.4475,-108.343,326.708,180.086,14.4113
58554.3,51203.3,120680,13096.5,11538.5,79320.9,-35.9216,2643.49,-13.9579,17.8359,5750.39,961.412,297.435,5253.51,253.929,82.027,95.1931,144.119,42.7495,40.8134,49.8502,-44.9312,14.4166
70846.8,57770.6,127585,17483.9,15414.4,80303.9,-75.286,3599.4,19.9776,153.415,3120.01,865.342,315.621,12668.7,237.501,129.93,147.472,1026.52,56.1426,48.3527,128.796,1247.89,14.428
52815.5,45000.2,119928,12534.7,11214.7,74081.5,36.3064,13233,-132.406,87.381,1641.49,733.928,318.236,10511.8,159.662,172.963,92.5515,1455.18,40.6526,-115.367,32.8577,72.146,14.4307
83562.7,68508.3,128730,17430.3,15122.7,83291.4,56.3131,6958.25,210.253,519.171,1412.19,1050.56,2403.72,13013.1,228.098,74.5835,207.083,2377.28,19.4875,27.0566,899.345,359.712,14.4345
44516.9,41222.9,111635,7385.48,6922.11,63414.6,40.4995,4959.91,-68.7505,60.2394,3094.53,346.096,113.444,5120.26,116.731,41.9053,60.5004,1377.62,13.4605,82.1574,-64.8254,104.651,14.4382
51610.8,47226.6,114759,7335.63,6828.69,65442,-363.343,2548.81,108.451,60.2794,1620.54,134.896,7389.2,901.7,125.17,52.9464,60.3989,76.8198,35.7106,24.6295,-79.1255,-8.83611,14.4446
34628.6,30201.2,110368,8411.65,6820.2,73402.8,-51.7435,3465.28,-116.504,39.4236,4329.3,520.007,928.052,6570.37,228.671,69.8658,144.482,267.093,19.3071,-133.008,71.0852,833.761,14.4456
63025.3,52122.4,124772,13403.5,11767.1,76933.6,-34.3052,9359.56,515.516,222.63,584.9,1875.15,205.4,4641.12,176.461,29.77,65.1543,703.889,33.0716,1188.05,302.867,-265.987,14.4465
54867.5,47810.1,117171,11212.3,10316.6,71549.5,102.435,18241.4,86.7694,116.14,2515.2,307.294,471.202,6533.22,89.1484,42.4844,127.173,2501.35,32.4786,43.1477,14.11,744.593,14.4493
47584.7,41376.9,117469,10892.9,10104.5,71859.7,-129.371,3646.19,236.146,-66.067,5657.44,469.924,2846.03,4964,116.205,41.472,60.5434,503.507,37.5103,24.611,101.59,377.136,14.4503
46094,41471,113992,10747.5,10080.2,70550.8,54.1371,5473.08,18.1564,107.925,7868.02,410.277,328.865,7301.97,173.275,9.56656,57.1209,1637.31,10.6549,-20.3871,109.466,-37.5934,14.4548
44585.8,37418.3,117222,10440.9,9300.79,72545.6,1004.58,7489.48,56.0651,180.064,2241.77,574.239,552.502,6537.76,187.396,67.4832,57.4979,286.09,40.5219,137.399,-131.42,-111.867,14.4571
60045.2,52296.2,120166,11703,10600.3,74199.5,-47.5279,2861.09,-32.4246,223.812,2350.06,720.483,396.808,5706.2,257.595,54.7239,67.2644,265.209,58.1914,-36.0025,-42.0347,1753.74,14.4574
66233.4,57322.1,122059,12200.6,11068.8,74372.3,98.6951,6788.39,-5.9233,72.6741,411.009,844.934,396.32,4285.28,215.119,39.4131,78.8755,1564.97,45.4499,-97.8784,-28.9218,-173.818,14.4629
80256.5,65319,128675,17713.1,15495.8,83142.4,-179.66,6558.83,33.7767,114.367,3785.72,990.545,559.945,7370.37,231.812,95.0492,114.694,1881,23.0102,15.7087,19.3194,91.1084,14.4712
50636.3,46298.8,114480,7578.21,7252.29,64133.8,1091.37,6914.19,45.8898,29.7135,1843.33,312.899,3973.31,5681.76,137.41,35.2388,116.381,661.298,-3.03806,-12.8194,-10.6894,1393.95,14.4777
47623.3,42797.3,114393,8751.88,8157.55,66972.1,-158.389,5719.39,174.857,87.86,4866.98,427.25,367.765,7603.87,128.684,-51.2079,49.7101,820.394,28.8566,-3.75473,192.314,-106.03,14.4782
52357,46407.5,119741,9966.92,9155.04,71603.6,38.6647,6951.55,94.301,80.6787,3148.49,487.613,336.585,8367.42,223.486,-69.2639,81.3281,337.493,42.8773,75.809,8.73314,25.7257,14.4791
41798.6,37462.1,118152,19000.4,14356.3,93284.7,60.447,3951.23,-78.8502,176.236,2022.07,2824.77,165.838,9012.75,320.128,125.501,254.145,620.835,53.644,1811.26,136.459,55.3191,14.483
52780.7,45704.3,118340,12072.2,11124.8,73700.7,39.3591,4120.92,-106.865,211.069,10836.2,647.026,295.155,8308.08,241.051,69.0128,74.5679,512.057,26.497,-7.68773,18.3358,817.935,14.4963
62735.8,53431,122289,11836.7,10603,73742.5,25.1647,11499.8,-62.7838,231.101,2151.42,904.918,574.19,7439.59,239.025,162.969,95.0139,79.9966,96.7281,-106.471,73.9467,-111.348,14.4975
79547.7,66068.4,128668,19163.1,17088.1,80978.5,-76.8177,8713.58,213.096,162.621,6045.16,1067.36,423.326,5063.85,387.948,62.9795,122.425,622.123,58.9149,84.3988,84.1159,28.6127,14.5
59406,49195.8,122937,11402.4,10137.6,73474.7,243.287,3774.34,-30.6231,127.627,1281.76,667.477,204.889,11027.5,269.75,121.005,131.165,1486.86,87.069,28.7678,593.7,275.398,14.5004
47609.2,42549.3,114708,8346.67,7849.09,66812.6,-169.443,3247.07,-68.6214,45.8201,3006.68,136.515,2174.66,5047.79,105.762,105.253,129.001,873.667,16.9317,-19.0194,37.5741,246.748,14.5017
89459.1,70846.4,132507,27430,23613.3,88589.7,-184.408,8989.61,90.5485,226.616,1411.52,1283.34,497.387,13869.7,344.532,118.165,151.641,1310.7,112.81,75.0204,211.219,307.865,14.5021
37676.1,34199.9,110704,12447.7,10335.1,80526.4,15.8636,4626.91,62.8282,65.3613,6398,611.465,147.573,8404.2,249.339,66.6933,157.068,379.535,55.6378,-48.281,113.415,18.8114,14.5062
54535.1,46920.9,119839,10125.9,9413.06,70092.1,80.4811,5386.04,80.7658,-30.2783,1434.48,749.439,180.784,2959.58,153.992,29.8115,171.887,548.962,5.06169,-90.0834,156.69,301.31,14.5092
54905,47237,119316,10769.5,9684.2,72297.1,-68.5861,5195.75,-70.7704,53.579,660.88,830.109,388.048,5432.28,129.494,40.0869,64.2499,339.976,-12.5728,7.00212,54.8082,-60.5231,14.5104
47745.1,42813.5,114991,10299.7,9365,72177.4,-19.773,11289.4,-40.8146,24.3901,5443.97,929.069,409.22,11730.2,100.622,69.7093,139.297,581.323,33.9657,-125.769,8.97888,-285.236,14.5154
62486.8,50182.3,124772,12660.2,10880,77207.1,-32.4361,5656.89,8.27777,129.767,4964.71,973.326,243.38,6515.49,196.896,91.8787,99.9065,785.656,44.1088,634.727,104.623,-91.1369,14.517
51093.7,46500.5,115078,8274.18,7701.83,67029.4,-116.47,3176.3,-11.5926,224.371,5465.82,372.999,1640.81,2670.67,140.5,4.31629,114.278,430.646,-0.256008,-99.2712,-42.5915,656.592,14.5181
49834.6,43868.6,117429,9638.6,9001.94,70034.6,29.764,6909.24,-75.5194,230.215,2546.39,368.466,83.2001,5966.21,99.1483,57.2164,74.564,709.43,3.56359,-41.9911,18.4821,-67.3847,14.5192
54693.7,48935.4,116965,9219.07,8528.56,69221.6,-54.8313,4150.48,15.7829,70.1673,1028.96,466.651,210.276,4324.23,83.0055,36.9087,23.3994,260.711,-5.01049,-42.8972,86.898,-18.6288,14.5251
73932.3,59550,128178,22710,19298.3,86383.5,313.207,5035.77,-97.7207,125.854,2260.35,1114.71,515.937,5954.39,272.241,143.281,153.69,1772,101.94,37.909,55.5022,-20.5228,14.5254
40850,36437.1,113753,8048.45,7535.33,66667.4,-43.0262,2913.56,-5.99767,88.3493,8718.22,345.744,695.47,3641.51,193.517,25.1082,123.725,457.315,13.5083,27.8306,-19.5635,1043.68,14.5263
51032.1,43354.7,118328,11654.8,10454.2,74392.2,-40.8649,6364.37,38.598,129.462,5624.27,590.679,217.132,2962.04,247.151,134.972,76.0965,301.443,48.8686,136.962,172.977,38.6926,14.5267
52732.7,46347.2,117958,10458.3,9666.07,70575.6,12.8947,9230.63,14.3205,24.6964,449.097,371.802,347.603,4973.3,136.659,74.603,88.416,948.912,89.2999,74.4955,67.8709,17.1953,14.5329
44227.8,38698.3,114597,10657.6,9768.05,72498.9,-53.2178,4302.21,-164.402,148.756,7691.63,468.324,769.058,7161.29,180.852,-0.187739,104.255,324.14,36.3873,-94.8229,38.3578,1517.55,14.5348
37058.6,33650.4,107233,9512.4,8741.82,69173.9,-4.21132,4560.56,17.8693,-98.458,2080.11,271.946,212.678,2945.24,139.62,37.7391,53.1667,450.262,27.2311,185.112,179.351,-63.2816,14.5378
44095.9,38530.1,112075,9086.21,8275.07,70546,15.4475,3107.11,36.0658,101.814,9104.52,627.291,669.755,6393.96,161.884,89.855,120.508,746.292,23.8093,-63.3781,9.90867,4019.45,14.5408
42411.4,37691,114727,9222.5,8559.65,69977.9,46.0596,6717.46,4.16472,53.6614,13292.1,890.392,185.209,2456.95,163.96,1153.05,117.437,585.2,39.0735,-84.798,17.8154,450.015,14.5434
54624.8,45937,121665,12989.3,11739.2,74350,94.1348,6401.63,6.05594,51.0677,1004.61,572.212,262.059,5667.54,283.766,94.1613,76.5939,832.245,47.8516,-106.869,113.589,80.5833,14.5447
51019.6,46233.7,115010,8004.35,7491.49,65485.6,-3.46569,4206.48,-118.471,76.201,3210.75,453.058,6627.81,4158.09,32.5114,-18.7206,56.4645,887.025,20.4666,-169.728,68.2317,-35.6914,14.5456
49291.9,42375.3,116568,9837.88,9050.61,69654.9,73.0366,3356.48,-92.7908,-71.8679,1655.14,783.118,112.661,3706.83,259.013,-1.69604,47.4667,229.694,47.737,101.251,121.386,-27.787,14.5475
48996.7,40345.9,120482,13858.5,12031.1,77781.6,-44.2824,2840.83,-25.7292,38.4512,3031.02,564.211,209.859,3903.6,39.1381,47.8161,110.125,273.778,54.5873,-79.3987,62.5185,76.5507,14.55
58138.2,47070.3,124449,17574,15424.4,81132.5,-20.6314,11619,-144.159,11.7704,1720.92,854.694,258.742,5258.5,300.916,73.5288,202.809,1752.63,104.249,-41.7554,184.478,452.939,14.5504
31904.1,27036.2,120182,12714.8,9875.69,83499.7,122.9,6600.72,4.69095,133.692,1934.77,490.875,152.884,4257.76,285.266,142.941,54.0241,374.44,11.3689,92.3112,-61.3826,-41.5344,14.5513
56023.6,47549.9,121198,11405.7,10299.5,73841.3,-32.6075,6091.97,6.33545,79.5031,9138,512.813,287.748,5585.2,291.302,85.8865,130.675,922.283,1.80299,-37.7273,36.5528,631.99,14.5547
51702.2,45199,116585,9236.67,8437.6,68071.5,-34.6487,4489.18,-0.847576,157.909,1858.78,433.211,1128.75,6109.14,74.1077,36.9983,89.945,1017.17,30.5968,-96.13,60.147,1599.64,14.5557
48601.1,42859.7,114731,9761.26,9058.43,69137.3,-324.711,2828.34,88.7315,-10.9534,4775.09,601.9,5572.6,4214.08,114.293,55.6708,3.23067,421.325,59.388,-47.7073,12.2608,163.171,14.557
