"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD8-APC","CD7-APCH7","HLADR-AF700","CD11-PerCPCy55","CD38-BUV395","CD34-BUV563","CD4-BUV661","CD5-BUV737","CD15-BV421","CD3-BV480","Live_Dead Yellow","CD44-BV786","GFP","CD13-PE","CD33-PECF594","CD1a-PECy7","Time"
47328.2,37257,127819,14466.7,11481.8,82382,-28.7164,9552.08,-214.146,310.239,1844.59,1389.93,641.702,15866.7,380.723,175.48,111.883,7368.06,24.1761,-131.156,1173.64,-258.464,2.57103
73727.3,58594,128636,17383,14619.9,80235.2,143.776,10886,1287,303.452,2079.9,2858.65,201.791,3789.46,337.133,155.783,156.626,3018.95,42.6533,26.6318,167.436,-252.163,2.66875
63114.8,51374.5,122611,14744.6,13136.8,75773.2,2.38729,12567.8,77.3561,3.67017,1101.53,814.659,610.482,10875,189.227,123.483,145.748,2390.7,72.3731,-163.865,193.499,357.906,2.67843
58613.9,47574.9,125038,12523.2,10356.2,79337.6,-56.927,15590.6,4127.31,557.144,878.183,21582.3,726.411,6617.11,284.736,98.0583,366.536,5202.75,104.685,3345.9,84.0844,-668.09,2.70144
54667,41647.8,124833,14969.6,12471.9,80333.4,56.629,12690.5,30.0637,89.5018,858.781,1469.12,446.65,10663.9,413.391,153.651,143.586,3544.49,48.8506,124.197,138.692,-132.026,2.71642
48254.1,39294.1,119941,12230.8,10556,75923.6,57.4294,19281.3,24.5475,49.5672,4521.37,691.13,335.52,7140.75,400.499,41.5259,159.77,1737.89,29.8291,-74.5349,288.269,-383.837,2.72329
83630.9,66396.6,132307,20968.7,17455.8,85599.7,162.368,31449.7,-15.2227,366.818,3090.7,1652.25,732.023,15404.5,404.974,81.2717,244.583,2938.17,60.5042,1024.89,247.404,-386.575,2.74128
33969.1,20886.7,125517,11508.4,8852.11,78801.7,-138.8,12506.2,1372.65,390.127,628.793,13006.7,764.527,2159.45,498.355,69.1505,459.249,4687.88,106.076,1824.63,183.085,-335.403,2.74281
81747.2,65620.3,130347,15334.6,12957.6,79136.2,3.42245,18065.1,1466.25,250.437,2197.38,1403.55,389.811,2229.19,189.443,115.744,148.166,5035.56,67.7331,179.087,186.792,76.9903,2.74742
49599,40588.5,119838,13005.8,11189.6,76841.9,53.7273,11491.5,69.3452,4.72707,277.293,848.027,348.725,1590.44,284.332,85.1641,102.474,1175.87,58.789,174.662,159.108,309.684,2.78061
61607.5,49900.5,123795,14093.4,11815,78266,143.742,18816.3,-78.9417,25.4943,4756.88,1178.73,368.067,7722.37,170.502,86.6024,192.154,1701.38,61.3966,-36.3124,39.9451,-218.049,2.79396
47297.9,37827.7,121234,12740.3,10685.5,76760,-81.5319,8668.03,1235.72,408.858,668.95,11419.5,624.731,2639.6,192.22,270.821,145.763,2964.12,142.669,8841.5,328.438,-213.774,2.79697
46826.7,39231.4,117377,10332.8,9161.34,70021.8,62.5682,11033.9,-75.2824,68.1033,9752.69,657.61,291.066,7216.94,296.325,120.579,189.534,1100.45,44.8907,-82.2355,100.097,45.4985,2.8237
63076,50182.2,124280,13427.8,11463,77219.2,207,21019,104.217,355.808,1674.59,604.379,496.207,13910.2,525.514,101.114,76.3693,3349.77,21.5319,-29.8449,69.0351,186.985,2.86038
60817.9,50589.1,121666,13890.3,12279.7,75098.9,-48.097,16049,951.309,170.384,1523.26,1706.36,334.366,3127.86,19.7912,134.995,151.131,2249.48,41.5048,337.702,275.205,58.5028,2.86436
60773.3,46909.3,127656,14668.4,12048.6,80929.1,-221.499,29813.1,1981.68,655.962,782.201,33620.9,1214.73,8187.01,304.267,148.217,497.717,4777.53,277.617,3110.08,512.492,-747.653,2.99704
70585.3,54988.1,131144,16703.5,14169.1,81295.5,33.7293,7525.78,20.0685,31.647,5512.92,1159.38,241.758,1848.65,215.56,94.2898,232.475,1918.83,109.049,201.355,136.758,681.415,3.01846
47930.6,36263.5,124884,20242,16364.3,87189.3,-139.204,2864.76,1822.59,153.483,153.706,3032.24,1646.98,2278.69,566.625,182.125,287.326,4192.12,29.5781,-141.535,174.357,-181.593,3.03928
