FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,CD8-APC,CD7-APCH7,HLADR-AF700,CD11-PerCPCy55,CD38-BUV395,CD34-BUV563,CD4-BUV661,CD5-BUV737,CD15-BV421,CD3-BV480,Live_Dead Yellow,CD44-BV786,GFP,CD13-PE,CD33-PECF594,CD1a-PECy7,Time
47862.4,43121,113822,8844.26,8349.17,65221.2,-21.2863,71.2197,-31.5808,11.8137,16.576,320.787,89.2546,12.4011,6998.43073,-1.21509,41.322,-32.4133,4495.22,6965.6479,6987.2746,-23.5093,0.776767
29180.1,29025.7,99758.6,6068.54,6211.29,56227.6,25.3843,-1.78809,0.370224,-13.0027,-61.3997,-65.2747,-21.2571,-45.3337,6955.4093,10.8806,-7.78966,15.6544,5756.55,7005.9635,6980.3869,-28.1382,0.795651
25952,24631.2,100126,9775.59,8432.89,72404.3,-1.84967,-30.4081,15.1488,-26.99,-44.7342,-85.786,-51.3321,-14.5147,7002.32433,-68.6898,-3.72789,8.63287,6093.67,7007.51497,6992.20594,-38.9409,0.796857
24355.5,23338.1,97421.3,13837.3,13209.9,72929.1,9.5088,-42.3299,7.73021,35.2829,-15.5602,85.213,15.4262,-3.30775,7105.173,65.3854,31.3141,-9.08954,2452.26,6995.4131,7004.06638,-11.374,0.81031
52913.7,45941.1,117832,16113.5,14985.1,75745.6,0.0522334,46.0945,-25.51,42.4881,26.4941,180.337,108.37,19.0134,7026.902,8.70423,29.2151,-17.2408,2524.14,6987.6278,6987.865,-26.7651,0.82558
73418.2,61529.7,124546,17805,15850.3,79682,-14.6939,-0.417434,30.9291,-85.1388,-47.8951,207.097,134.909,-62.0086,7033.5488,-66.0068,34.1441,-55.6201,14450.9,6960.142,6987.1106,14.8213,0.825886
35402.1,34487.5,104257,4544.66,4593.24,52244.7,-12.8609,-42.4551,14.3643,-6.90457,0.58843,-35.3943,-21.1208,12.5459,7007.18089,70.6065,-25.6006,-7.936,3223.32,7041.5754,6993.29104,-16.503,0.829006
21444.3,20892.9,93455.4,12434,12064.8,69960.1,8.84914,8.23695,21.5642,-43.9578,-17.8848,-63.8133,-38.2051,7.73584,7005.64651,25.2591,-46.2003,-10.3381,4342.72,7006.85457,6985.2307,2.19828,0.834013
28237.5,27197.8,100256,17339.3,17082.3,73401.6,12.9771,19.3564,0.334517,46.916,25.1365,189.415,-13.096,-22.2207,7111.159,15.1875,34.471,-4.02584,2003.05,7008.36649,7007.28261,-33.7888,0.842652
42838.5,39063.4,111035,8675.47,8342.16,66446.1,-2.53589,73.3947,-10.5388,-27.5298,-25.5647,57.6911,16.4281,-41.4025,6970.7266,-37.5102,-44.5926,-12.9418,6686.38,6981.7034,7001.72646,-24.8155,0.859892
