"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD8-APC","CD7-APCH7","HLADR-AF700","CD11-PerCPCy55","CD38-BUV395","CD34-BUV563","CD4-BUV661","CD5-BUV737","CD15-BV421","CD3-BV480","Live_Dead Yellow","CD44-BV786","GFP","CD13-PE","CD33-PECF594","CD1a-PECy7","Time"
50859.2,44311.5,121010,10390.9,9275.93,72821.9,108.263,10687.9,-100.757,33.8049,5428.46,813.763,100.187,6831.91,120.14,112.236,167.597,1657.52,52.6011,223.447,150.15,30.1128,200.172
64710.3,54417.1,127782,12928.9,11423.3,76904.2,7515.82,9254.91,-92.881,359.466,5666.72,901.03,11883.5,1920.98,176.899,226.735,124.767,2051.3,50.0718,-234.623,101.353,124.291,200.231
47177.2,43345.1,116740,7962.01,7260.49,68943.8,-226.272,5214.93,148.306,-19.9166,11438.8,495.9,3224.44,2414.11,273.38,6.06322,222.889,1131.51,30.3957,36.3526,50.02,171.471,202.037
55881.1,49143.8,121583,10515.8,9527.73,72890.3,10577.6,7792.6,303.832,420.374,5651.72,1032.95,13785.6,8777,96.6526,3546.75,219.955,3877.36,106.534,-73.5128,32.6527,80.4848,202.582
51982.1,45669.4,121039,12408.7,11146,76469.1,120.07,12112.8,51.7871,133.151,4514.38,508.364,223.126,5260.2,214.41,59.6969,102.419,1309.05,27.6608,-72.4116,-26.2008,-241.674,205.32
56150.5,49059.6,120695,11494.2,10278.1,73753.3,-130.422,7983.48,135.138,272.453,1714.1,503.374,380.664,9822.85,312.573,98.6521,190.179,222.117,69.1936,94.1939,359.936,178.268,210.917
51249.5,43034.1,124358,10645.8,9101.67,75935.5,58.3395,5946.68,88.8554,173.416,4688.89,934.311,205.019,8733.04,330.836,111.34,143.926,342.04,68.0894,-75.2251,108.392,-93.7688,211.093
49823.6,43775.2,117775,10813.2,9661.17,73884.5,-0.682983,5452.85,-39.086,127.463,9187,872.946,2377.1,2973.13,502.532,-50.06,192.772,894.57,17.5989,19.7591,9.59886,190.337,214.368
47304.3,43307,118119,11607.7,10557.5,73278.2,87.6756,8312.32,-35.9995,72.9782,22308.4,1095.78,173.879,2397.28,85.9248,389.792,107.897,267.092,90.972,9.57947,106.041,-81.7712,216.588
41694,37296.6,115026,8275.31,7578.07,67278.9,680.131,5916.81,35.6981,125.237,16447.7,895.127,506.248,4286.11,33.8699,74.1115,86.7547,1213.4,41.086,-3.64839,-48.8982,140.953,217.232
49423.2,44373.6,118246,11090.4,10185.7,72962.1,-109.743,4810.48,-72.4014,185.353,9231.85,609.094,1711.54,5311.89,34.3895,135.938,-21.226,2158.24,44.1748,19.4991,186.49,-1.77483,221.486
64135.6,52638.9,125722,13798.2,11976.3,78479.9,20.4903,13097.8,122.586,280.792,7055.56,1331.6,521.13,11795.2,83.7819,168.53,279.909,5856.98,40.5662,247.144,178.974,617.431,222.273
46360.4,40692.3,117658,10342.6,9339.81,71879.1,208.707,20066.6,88.7671,63.0286,12290.6,617.984,511.449,6350.61,119.681,77.2403,139,3512.14,8.10101,50.9504,153.993,-159.952,224.442
48466.8,43062,120111,9068.88,8362.16,69797.8,1472,8055.76,19.9552,284.665,8118.65,1898.92,14888.2,3425.94,279.547,7470.4,151.684,1985.4,186.103,-445.191,118.032,511.677,227.016
62829.1,52302,126969,15837.7,13584.7,82905.4,-46.7844,6625.4,49.1079,74.3385,10280.2,1232.54,1262.82,8060.66,252.897,94.1532,182.201,4029.7,43.3303,-392.129,572.864,450.533,229.277
52637,46177.4,117572,10539.3,9494.59,72348.1,6434.02,21276.6,144.173,280.299,3052.79,2030.37,2236.43,7044.45,207.605,8385.95,75.8261,3517.95,167.508,-126.68,-54.3457,-301.848,229.324
46625.9,42006.2,114137,8458.49,7728.28,68486.4,37.9009,6160.56,144.588,-203.035,3087.63,384.13,6624.07,4632.39,181.385,12.6869,151.811,4031.78,-29.5926,-151.189,371.991,950.838,231.079
35869.4,31644.5,115205,9954.1,8800.08,73373.1,175.573,12163.3,81.8911,-189.99,3201.54,590.785,81.612,5742.03,140.438,124.717,105.684,3386.03,61.8043,87.5132,111.427,-252.221,233.226
45034.4,40874.1,114555,9665.97,8711.71,71981.3,-98.9327,7656.05,381.57,632.179,1184.14,1013.03,376.883,9160.35,185.623,7290.48,89.4801,5790,246.067,65.7812,-40.4528,-197.265,233.775
51952,46797,121284,8462.89,7726.34,69043.2,-156.393,6334.77,27.173,335.115,11983.2,486.603,9262.54,3386.51,357.926,594.205,86.8329,1919.81,70.8608,114.228,35.7844,-54.2783,239.312
47882.2,42846.9,119377,8290.12,7520.18,69047.3,192.216,5997.15,-86.2675,277.057,1959.83,338.071,3355.68,4607.3,115.124,66.6601,109.548,3186.02,3.43814,89.775,960.563,93.6634,244.911
64251.3,56458.8,124236,10839.1,9879.25,72186.3,96.8289,5005.12,26.2768,270.163,3146,1503.96,2407.92,5504.7,233.364,7249.15,104.982,3675.14,180.085,-144.125,-59.1485,8644.87,250.112
44791.7,40735.6,115040,8263.02,7531.69,69165.2,30.9101,8443.77,19.9909,310.341,10367.1,549.216,121.589,4242.78,-9.59404,-33.248,152.767,2629.18,4.44823,-97.1615,244.898,-23.7536,259.883
49569.4,42173,120177,9874.15,8791.82,73543.6,19.2623,3865.77,33.1769,93.9335,4545.89,709.278,487.395,5626.22,171.131,131.001,105.006,1003.18,40.9389,316.805,134.56,-67.9083,261.763
46584.5,41873.6,114239,9087.66,8355.24,69150.2,118.103,6328.69,92.6187,150.215,8834.82,573.937,423.106,4708.06,263.589,85.9939,7.94859,655.953,5.38025,31.9092,133.026,20.3041,265.069
62101.1,52970.1,125325,12325,10773,75712.7,291.417,13805.7,99.6116,421.22,1385.79,688.251,708.567,8009.05,103.032,61.8448,140.374,1584.63,42.7762,271.101,-48.8269,225.219,269.288
45149.7,38962.1,117644,11281.1,10042.1,73695,-68.9137,6099.26,42.7466,-7.95915,4410.89,639.511,800.302,1975.6,238.245,66.5688,199.731,461.658,31.5626,83.3209,-5.40135,113.228,270.89
46838.7,41451.5,117810,9552.38,8583.27,71527.7,225.986,21976.7,-43.3617,69.0488,1580.01,619.226,451.72,7073.95,141.177,2508.79,-111.333,2467.92,104.11,-139.1,20.9887,-539.014,271.078
